Nav And Sales Load | MUTUAL FUNDS ASSOCIATION OF PAKISTAN

---

## NAV / Daily Prices Announcement

Report Time: 11:33:18 AM Report Date: Apr 28, 2026

AMC :

Fund :

From :

To :

Search Reset

| Sector | AMC | Fund | Category | Inception Date | Offer | Repurchase | NAV | Validity Date | Front-end | Back-end | Contingent | Market | Trustee |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Financial Planning Fund of Funds (Conservative) | Shariah Compliant Fund of Funds | Apr 12, 2013 | 124.3557 | 122.9419 | 122.9419 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Financial Planning Fund of Funds (MAAP I) | Shariah Compliant Fund of Funds | Jul 09, 2015 | 0.0000 | 138.7737 | 138.7737 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Financial Planning Fund of Funds (Moderate) | Shariah Compliant Fund of Funds | Apr 12, 2013 | 146.7497 | 144.2612 | 144.2612 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Financial Planning Fund of Funds (Very Conservative Allocation Plan) | Shariah Compliant Fund of Funds | Aug 18, 2023 | 55.2681 | 54.6398 | 54.6398 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Gold Fund | Shariah Compliant Commodities | Aug 13, 2015 | 317.4005 | 0.0000 | 307.2609 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Islamic Asaan Cash Fund | Shariah Compliant Money Market | Jan 28, 2026 | 51.1944 | 51.1944 | 51.1944 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Islamic Fund | Shariah Compliant Equity | Aug 08, 2003 | 164.4980 | 160.7997 | 160.7997 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Islamic Income Fund | Shariah Compliant Income | Jan 15, 2007 | 56.2033 | 55.5644 | 55.5644 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 34 | Shariah Compliant Fixed Rate / Return | Feb 26, 2026 | 0.0000 | 50.3823 | 50.3823 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 39 | Shariah Compliant Fixed Rate / Return | Feb 26, 2026 | 0.0000 | 50.8096 | 50.8096 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 40 | Shariah Compliant Fixed Rate / Return | Mar 30, 2026 | 0.0000 | 50.3905 | 50.3905 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 42 | Shariah Compliant Fixed Rate / Return | Mar 31, 2026 | 0.0000 | 50.4864 | 50.4864 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 43 | Shariah Compliant Fixed Rate / Return | Mar 31, 2026 | 0.0000 | 50.2707 | 50.2707 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Paidaar Munafa Plan 44 | Shariah Compliant Fixed Rate / Return | Apr 16, 2026 | 0.0000 | 50.1544 | 50.1544 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Exchange Traded Fund (ETF) | Al Meezan Investment Management Limited | Meezan Pakistan ETF | Shariah Compliant Exchange Traded Fund | Oct 06, 2020 | 20.5859 | 20.5859 | 20.5859 | Apr 27, 2026 | 0 | 0 | 0 | 20.65000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Rozana Amdani Fund | Shariah Compliant Money Market | Dec 28, 2018 | 50.0000 | 50.0000 | 50.0000 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Sovereign Fund | Shariah Compliant Income | Feb 10, 2010 | 56.4637 | 55.8218 | 55.8218 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Strategic Allocation Fund (MSAP I) | Shariah Compliant Fund of Funds | Oct 19, 2016 | 0.0000 | 92.8344 | 92.8344 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Strategic Allocation Fund (MSAP II) | Shariah Compliant Fund of Funds | Dec 22, 2016 | 0.0000 | 79.2556 | 79.2556 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Strategic Allocation Fund (MSAP III) | Shariah Compliant Fund of Funds | Feb 20, 2017 | 0.0000 | 87.9557 | 87.9557 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Strategic Allocation Fund (MSAP IV) | Shariah Compliant Fund of Funds | Apr 24, 2017 | 0.0000 | 92.8449 | 92.8449 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Al Meezan Investment Management Limited | Meezan Strategic Allocation Fund (MSAP V) | Shariah Compliant Fund of Funds | Aug 17, 2017 | 0.0000 | 103.8615 | 103.8615 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Al Meezan Investment Management Limited | Meezan Tahaffuz Pension Fund | VPS-Shariah Compliant Commodities / Gold | Aug 04, 2016 | 0.0000 | 0.0000 | 570.2452 | Apr 26, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Islamic Pension Fund | VPS-Shariah Compliant Debt | Nov 08, 2016 | 221.2096 | 213.8324 | 213.8324 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Islamic Pension Fund | VPS-Shariah Compliant Equity | Nov 08, 2016 | 330.2223 | 319.2096 | 319.2096 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Islamic Pension Fund | VPS-Shariah Compliant Money Market | Nov 08, 2016 | 228.1744 | 220.5649 | 220.5649 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Alfalah Asset Management Limited | Alfalah GOPB Islamic Pension Fund | VPS-Shariah Compliant Money Market | Mar 04, 2026 | 100.4268 | 100.4268 | 100.4268 | Mar 31, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Alfalah Asset Management Limited | Alfalah Islamic KPK Employee Pension Fund | VPS-Shariah Compliant Money Market | Dec 14, 2023 | 131.7321 | 131.7321 | 131.7321 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Pension Fund | VPS-Debt | Nov 08, 2016 | 253.8217 | 245.3569 | 245.3569 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah Pension Fund - II | VPS-Debt | Oct 05, 2021 | 85.4660 | 82.6158 | 82.6158 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Pension Fund | VPS-Equity | Nov 08, 2016 | 344.7362 | 333.2394 | 333.2394 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah Pension Fund - II | VPS-Equity | Oct 05, 2021 | 159.3722 | 154.0572 | 154.0572 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah GHP Pension Fund | VPS-Money Market | Nov 08, 2016 | 260.7975 | 252.1000 | 252.1000 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Alfalah Asset Management Limited | Alfalah GOPB Pension Fund | VPS-Money Market | Mar 04, 2026 | 100.4268 | 100.4268 | 100.4268 | Mar 31, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Alfalah Asset Management Limited | Alfalah KPK Employee Pension Fund | VPS-Money Market | Dec 14, 2023 | 136.9487 | 136.9487 | 136.9487 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Alfalah Asset Management Limited | Alfalah Pension Fund - II | VPS-Money Market | Oct 05, 2021 | -0.0005 | -0.0005 | -0.0005 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Asset Allocation Fund | Asset Allocation | Jul 24, 2006 | 76.4280 | 73.8792 | 73.8792 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Cash Fund - II | Money Market | Dec 22, 2020 | 113.6187 | 111.0642 | 111.0642 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Exchange Traded Fund (ETF) | Alfalah Asset Management Limited | Alfalah Consumer Index Exchange Traded Fund | Exchange Traded Fund | Jan 17, 2022 | 16.7700 | 16.7732 | 16.7700 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Financial Sector Income Fund | Income | Aug 02, 2023 | 111.3646 | 108.8608 | 108.8608 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Financial Sector Opportunity Fund | Income | Jul 05, 2013 | 129.5893 | 126.6758 | 126.6758 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Financial Value Fund (Alfalah Financial Value Plan I) | Asset Allocation | Oct 19, 2023 | 154.7765 | 149.6148 | 149.6148 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Financial Value Fund - II | Asset Allocation | Feb 10, 2025 | 115.7218 | 111.8625 | 111.8625 | Apr 27, 2026 | 3 | 3 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Alpha Fund | Equity | Sep 09, 2008 | 119.2779 | 115.2969 | 115.3000 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Cash Fund | Money Market | Mar 13, 2010 | 556.2460 | 543.7400 | 543.7400 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Dedicated Equity Funds | Alfalah Asset Management Limited | Alfalah GHP Dedicated Equity Fund | Dedicated Equity | Nov 28, 2022 | 212.7294 | 207.9466 | 207.9466 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Income Fund | Income | Apr 14, 2007 | 126.4089 | 123.5669 | 123.5669 | Apr 27, 2026 | 2 | 3 | 3 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Income Multiplier Fund | Aggressive Fixed Income | Jun 15, 2007 | 65.0847 | 62.9142 | 62.9142 | Apr 27, 2026 | 6 | 6 | 6 | 0.00000 | CDC |
| Dedicated Equity Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Dedicated Equity Fund | Shariah Compliant Dedicated Equity | May 25, 2017 | 118.2479 | 116.2427 | 116.2427 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Income Fund | Shariah Compliant Income | Dec 03, 2009 | 112.8414 | 110.3044 | 110.3044 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Prosperity Planning Fund (Alfalah GHP Islamic Active Allocation Plan II) | Shariah Compliant Fund of Funds | Nov 01, 2016 | 104.9142 | 101.9822 | 101.9822 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Prosperity Planning Fund (Alfalah GHP Islamic Balance Allocation Plan) | Shariah Compliant Fund of Funds | Jun 11, 2016 | 112.7905 | 111.1921 | 111.1921 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Prosperity Planning Fund (Alfalah GHP Islamic Moderate Allocation Plan) | Shariah Compliant Fund of Funds | Jun 11, 2016 | 0.0000 | 119.8228 | 119.8228 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Stock Fund | Shariah Compliant Equity | Sep 03, 2007 | 73.4736 | 71.0233 | 71.0233 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Islamic Value Fund | Shariah Compliant Asset Allocation | Oct 12, 2017 | 142.7266 | 139.5177 | 139.5177 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Money Market Fund | Money Market | May 27, 2010 | 109.6599 | 107.1944 | 107.1944 | Apr 27, 2026 | 1 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Prosperity Planning Fund (Alfalah GHP Active Allocation Plan) | Fund of Funds | Sep 12, 2015 | 127.2218 | 124.3615 | 124.3615 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Prosperity Planning Fund (Alfalah GHP Conservative Allocation Plan) | Fund of Funds | Sep 12, 2015 | 124.7009 | 123.2831 | 123.2831 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Prosperity Planning Fund (Alfalah GHP Moderate Allocation Plan) | Fund of Funds | Sep 12, 2015 | 118.7443 | 116.7307 | 116.7307 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Prosperity Planning Fund (Capital Preservation Plan IV) | Fund of Funds | May 16, 2024 | 0.0000 | 117.2751 | 117.2751 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Sovereign Fund | Income | May 10, 2014 | 117.3795 | 114.7405 | 114.7405 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Stock Fund | Equity | Jul 15, 2008 | 203.9132 | 198.2145 | 198.2145 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah GHP Value Fund | Asset Allocation | Oct 28, 2005 | 94.1974 | 91.0560 | 91.0560 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Government Securities Fund - II | Income | Mar 16, 2020 | 138.0779 | 134.9735 | 134.9735 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Government Securities Fund Plan I | Income | Sep 10, 2024 | 109.7050 | 106.0464 | 106.0464 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Government Securities Fund Plan II | Income | Nov 12, 2024 | 107.7490 | 104.1556 | 104.1556 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Income & Growth Fund | Aggressive Fixed Income | Oct 10, 2005 | 129.0978 | 126.1953 | 126.1953 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Money Market Fund | Shariah Compliant Money Market | Apr 13, 2023 | 111.0653 | 108.5682 | 108.5682 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Rozana Amdani Fund | Shariah Compliant Money Market | Sep 21, 2020 | 103.2406 | 100.9195 | 100.9195 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Sovereign Fund (Alfalah Islamic Sovereign Plan I) | Shariah Compliant Income | Sep 26, 2023 | 100.1784 | 96.8375 | 96.8375 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Sovereign Fund (Alfalah Islamic Sovereign Plan II) | Shariah Compliant Income | Dec 13, 2023 | 120.8993 | 116.8674 | 116.8674 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Sovereign Fund (Alfalah Islamic Sovereign Plan III) | Shariah Compliant Income | Aug 22, 2024 | 110.3630 | 106.6825 | 106.6825 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Stable Return Fund Plan XII | Shariah Compliant Fixed Rate / Return | Feb 02, 2026 | 101.9446 | 101.9446 | 101.9446 | Apr 14, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Stable Return Fund Plan XIII | Shariah Compliant Fixed Rate / Return | Feb 16, 2026 | 101.5738 | 101.5738 | 101.5738 | Apr 14, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Islamic Stable Return Fund Plan XV | Shariah Compliant Fixed Rate / Return | Apr 13, 2026 | 100.2255 | 100.2255 | 100.2255 | Apr 21, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah KTrade Islamic Plan VII | Shariah Compliant Fund of Funds | Aug 21, 2023 | 136.5097 | 131.9572 | 131.9572 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Money Market Fund - II | Money Market | Dec 13, 2010 | 114.6248 | 112.0477 | 112.0477 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah MTS Fund | Income | Apr 11, 2016 | 115.7630 | 113.1603 | 113.1603 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Savings Growth Fund | Income | May 11, 2007 | 114.6225 | 112.0455 | 112.0455 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Special Savings Fund - I | Capital Protected | Oct 01, 2021 | 146.6720 | 143.3744 | 143.3744 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Special Savings Fund - II | Capital Protected | Jul 26, 2022 | 118.1466 | 115.4903 | 115.4903 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XX | Fixed Rate / Return | May 15, 2025 | 105.4397 | 105.4397 | 105.4397 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXI | Fixed Rate / Return | Jun 24, 2025 | 94.2714 | 94.2714 | 94.2714 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXII | Fixed Rate / Return | Sep 09, 2025 | 106.3488 | 106.3488 | 106.3488 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXIII | Fixed Rate / Return | Oct 13, 2025 | 105.4269 | 105.4269 | 105.4269 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXIV | Fixed Rate / Return | Oct 22, 2025 | 105.3439 | 105.3439 | 105.3439 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXVI | Fixed Rate / Return | Nov 18, 2025 | 104.3377 | 104.3377 | 104.3377 | Apr 20, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stable Return Fund Plan XXVII | Fixed Rate / Return | Mar 05, 2026 | 100.1280 | 100.1280 | 100.1280 | Mar 31, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Stock Fund - II | Equity | Apr 19, 2004 | 81.5037 | 78.7856 | 78.7856 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Alfalah Asset Management Limited | Alfalah Strategic Allocation Fund Plan - I | Fund of Funds | Nov 21, 2024 | 127.2312 | 122.9881 | 122.9881 | Apr 24, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Islamic Fund | VPS-Shariah Compliant Debt | Nov 06, 2007 | 476.8200 | 476.8200 | 476.8200 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Islamic Fund | VPS-Shariah Compliant Equity | Nov 06, 2007 | 2650.6400 | 2650.6400 | 2650.6400 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Atlas Asset Management Limited | Atlas KPK Islamic Pension Fund | VPS-Shariah Compliant Money Market | Dec 13, 2023 | 137.2500 | 137.2500 | 137.2500 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Islamic Fund | VPS-Shariah Compliant Money Market | Nov 06, 2007 | 504.6300 | 504.6300 | 504.6300 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Atlas Asset Management Limited | Atlas Punjab Islamic Pension Fund | VPS-Shariah Compliant Money Market | Nov 21, 2025 | 104.0123 | 104.0123 | 104.0123 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Fund | VPS-Debt | Jun 28, 2007 | 650.8900 | 650.8900 | 650.8900 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Fund | VPS-Equity | Jun 28, 2007 | 2414.4900 | 2414.4900 | 2414.4900 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Voluntary Pension Scheme (VPS) | Atlas Asset Management Limited | Atlas Pension Fund | VPS-Money Market | Jun 28, 2007 | 605.7400 | 605.7400 | 605.7400 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Employer Pension Funds | Atlas Asset Management Limited | Atlas Punjab Pension Fund | VPS-Money Market | Nov 21, 2025 | 104.5063 | 104.5063 | 104.5063 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Dividend Yield Fund | Equity | Feb 10, 2026 | 94.6549 | 94.6549 | 94.6549 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Financial Sector Fund | Equity | Feb 10, 2026 | 96.9226 | 96.9226 | 96.9226 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Income Fund | Income | Mar 22, 2004 | 572.8648 | 572.8648 | 572.8648 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Building Materials Fund | Shariah Compliant Equity | Apr 01, 2026 | 107.8821 | 107.8821 | 107.8821 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Cash Fund | Shariah Compliant Money Market | Jul 03, 2024 | 542.8822 | 542.8822 | 542.8822 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Dedicated Equity Funds | Atlas Asset Management Limited | Atlas Islamic Dedicated Stock Fund | Shariah Compliant Dedicated Equity | Jan 10, 2019 | 1617.1870 | 1617.1870 | 1617.1870 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Energy Fund | Shariah Compliant Equity | Apr 01, 2026 | 110.6482 | 110.6482 | 110.6482 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Fund of Funds (Atlas Aggressive Allocation Islamic Plan) | Shariah Compliant Fund of Funds | Jan 07, 2019 | 1431.8645 | 1431.8645 | 1431.8645 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Fund of Funds (Atlas Conservative Allocation Islamic Plan) | Shariah Compliant Fund of Funds | Jan 07, 2019 | 936.1614 | 936.1614 | 936.1614 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Fund of Funds (Atlas Moderate Allocation Islamic Plan) | Shariah Compliant Fund of Funds | Jan 07, 2019 | 1218.5193 | 1218.5193 | 1218.5193 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Income Fund | Shariah Compliant Income | Oct 14, 2008 | 555.2890 | 555.2890 | 555.2890 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
| Open-End Funds | Atlas Asset Management Limited | Atlas Islamic Money Market Fund | Shariah Compliant Money Market | Jan 07, 2021 | 548.2742 | 548.2742 | 548.2742 | Apr 27, 2026 | 0 | 0 | 0 | 0.00000 | CDC |
